"","ID","Advertiser.ID","Media.Plans.Filter...Categories","Campaign.Campaign.Category...Campaign.Category...ID","Campaign.Type","Manager.ID","Management.Percent.Fee","Is.Utm.Enabled","Publish.Period.Start","Budget","Quality.Of.Advertise","Quality.Of.Business","Is.Official","Is.Short.Link.Enabled","Is.Competition.Or.Has.Award"
"1",6095,10378,"آشپزی",16,"INFLUENCE",25,10,"True","2021-07-12",0,5,7,"True","True","False"
"2",6095,10378,"آشپزی",12,"INFLUENCE",25,10,"True","2021-07-12",0,5,7,"True","True","False"
"17",4116,11620,"سبک",20,"REACH",25,10,"True","2021-03-22",0,7,6,"True","True","False"
"28",9065,28107,"سبک",33,"INFLUENCE",54,10,"True","2021-10-24",0,5,6,"True","True","False"
"35",7889,25617,"پوشاک",6,"REACH",16,10,"True","2021-09-19",0,2,2,"True","True","False"
"47",9153,27471,"مالی",19,"REACH",23,10,"True","2021-10-24",0,6,6,"True","True","False"
"53",6264,22215,"خانواده",2,"INFLUENCE",25,10,"True","2021-07-18",0,4,4,"True","True","False"
"54",6264,22215,"خانواده",15,"INFLUENCE",25,10,"True","2021-07-18",0,4,4,"True","True","False"
"68",4964,3349,"خانه",33,"INFLUENCE",5,10,"True","2021-05-19",0,8,8,"True","True","False"
"86",2602,7726,"تکنولوژی",7,"REACH",5,10,"True","2020-12-15",0,8,8,"True","True","False"
"93",2304,6824,"عکاسی",1,"REACH",5,10,"True","2020-12-03",0,7,7,"True","True","False"
"101",3909,6583,"خودرو",6,"REACH",25,10,"True","2021-03-04",0,7,8,"True","True","False"
"104",5227,2869,"آموزش",11,"INFLUENCE",5,10,"True","2021-06-03",0,7,7,"True","True","False"
"113",6444,22591,"آموزش",3,"INFLUENCE",25,10,"True","2021-07-25",0,5,6,"True","True","False"
"123",2785,5617,"خانه",25,"REACH",5,10,"True","2020-12-27",0,8,8,"True","True","False"
"125",2518,4184,"ورزش",20,"REACH",5,10,"True","2020-12-13",0,7,7,"True","True","False"
"126",3710,8204,"آشپزی",12,"INFLUENCE",5,10,"True","2021-02-17",0,7,7,"True","True","False"
"131",2906,3349,"آموزش",31,"REACH",5,10,"True","2021-01-02",0,6,6,"True","True","False"
"148",3490,1436,"سبک",5,"REACH",5,10,"True","2021-02-04",0,7,7,"True","True","False"
"153",3359,9070,"مد",6,"REACH",5,10,"True","2021-01-28",0,6,6,"True","True","False"
"159",2909,7873,"مد",6,"INFLUENCE",5,10,"True","2021-01-06",0,6,6,"True","True","False"
"165",3010,7169,"ورزش",20,"INFLUENCE",5,10,"True","2021-01-21",0,7,7,"True","True","False"
"168",2966,3044,"مد",33,"REACH",5,10,"True","2021-01-05",0,7,7,"True","True","False"
"176",3371,8657,"آشپزی",12,"REACH",5,10,"True","2021-01-30",0,8,6,"True","True","False"
"183",5965,16345,"طنز",8,"REACH",20,10,"True","2021-07-05",0,5,5,"True","True","False"
"186",2980,7657,"آشپزی",16,"INFLUENCE",5,10,"True","2021-01-05",0,7,7,"True","True","False"
"187",2979,8722,"طنز",12,"INFLUENCE",5,10,"True","2021-01-05",0,7,7,"True","True","False"
"189",3430,2656,"مد",12,"REACH",5,10,"True","2021-02-01",0,8,8,"True","True","False"
"192",3540,7550,"خانه",9,"REACH",5,10,"True","2021-02-07",0,7,7,"True","True","False"
"195",6975,22403,"آموزش",25,"REACH",23,10,"True","2021-08-12",0,7,7,"True","True","False"
"196",3471,4660,"مد",1,"REACH",5,10,"True","2021-02-03",0,7,7,"True","True","False"
"198",3453,974,"خودرو",24,"REACH",5,10,"True","2021-02-02",0,7,7,"True","True","False"
"200",3543,3202,"آموزش",26,"REACH",5,10,"True","2021-02-07",0,6,6,"True","True","False"
"201",3983,11442,"آموزش",8,"REACH",5,10,"True","2021-03-10",0,7,7,"True","True","False"
"207",4371,13325,"مد",6,"INFLUENCE",20,10,"True","2021-04-16",0,6,5,"True","True","False"
"237",3800,2248,"مد",12,"REACH",25,10,"True","2021-02-23",0,4,8,"True","True","False"
"241",3834,7316,"سفر",7,"REACH",25,10,"True","2021-02-25",0,5,6,"True","True","False"
"246",3464,392,"آموزش",9,"INFLUENCE",5,10,"True","2021-02-03",0,6,7,"True","True","False"
"247",3755,6022,"فیلم",31,"REACH",25,10,"True","2021-03-04",0,6,7,"True","True","False"
"250",4479,7160,"مد",3,"INFLUENCE",20,10,"True","2021-04-22",0,6,5,"True","True","False"
"252",4359,2768,"آموزش",17,"REACH",5,10,"True","2021-04-15",0,7,3,"True","True","True"
"255",3947,8764,"خانواده",33,"REACH",28,10,"True","2021-03-09",0,5,6,"True","True","False"
"258",3678,392,"آموزش",9,"REACH",5,10,"True","2021-02-26",0,8,8,"True","True","False"
"261",3866,10315,"ورزش",15,"REACH",23,10,"True","2021-03-01",0,4,5,"True","True","False"
"271",4427,13050,"خانه",28,"REACH",28,10,"True","2021-04-20",0,6,5,"True","True","False"
"273",3951,11353,"طنز",31,"REACH",25,10,"True","2021-03-08",0,7,7,"True","True","False"
"275",3719,5953,"اطلاعات",15,"REACH",23,10,"True","2021-02-17",0,3,4,"True","True","False"
"276",3882,11064,"خانواده",33,"INFLUENCE",5,10,"True","2021-03-02",0,6,5,"True","True","False"
"283",3702,10154,"سبک",15,"INFLUENCE",5,10,"True","2021-02-16",0,8,8,"True","True","False"
"284",3883,2248,"سبک",12,"REACH",5,10,"True","2021-03-02",0,5,6,"True","True","False"
"285",3869,8129,"مالی",31,"REACH",25,10,"True","2021-03-03",0,5,7,"True","True","False"
"289",3599,8722,"سبک",6,"REACH",5,10,"True","2021-02-09",0,7,7,"True","True","False"
"297",4392,13325,"مد",6,"INFLUENCE",20,10,"True","2021-04-18",0,6,5,"True","True","False"
"298",4239,11723,"ورزش",20,"REACH",25,10,"True","2021-04-06",0,5,6,"True","True","False"
"303",4131,9651,"مد",6,"INFLUENCE",16,10,"True","2021-03-23",0,5,4,"True","True","False"
"305",3785,5202,"خودرو",24,"REACH",23,10,"True","2021-02-22",0,4,4,"True","True","False"
"307",4365,13022,"آموزش",5,"INFLUENCE",25,10,"True","2021-04-15",0,6,7,"True","True","False"
"308",3830,974,"خودرو",23,"REACH",25,10,"True","2021-02-27",0,7,8,"True","True","True"
"309",4089,11068,"اخبار",14,"REACH",23,10,"True","2021-03-18",0,2,3,"True","True","False"
"316",4395,13050,"خانه",28,"INFLUENCE",28,10,"True","2021-04-18",0,6,5,"True","True","False"
"317",4088,8147,"آشپزی",12,"REACH",23,10,"True","2021-03-18",0,7,7,"True","True","False"
"320",4447,12093,"مد",3,"REACH",28,10,"True","2021-04-20",0,6,5,"True","True","False"
"325",16880,45622,"کتاب",4,"REACH",95,10,"True","2022-03-07",0,7,6,"True","True","True"
"327",3978,11442,"تکنولوژی",8,"REACH",5,10,"False","2021-03-10",0,7,7,"True","True","False"
"330",4342,13082,"خانه",13,"REACH",23,10,"True","2021-04-16",0,3,4,"True","True","False"
"332",7055,23791,"آموزش",34,"REACH",23,10,"True","2021-08-16",0,5,5,"True","True","False"
"333",7055,23791,"آموزش",5,"REACH",23,10,"True","2021-08-16",0,5,5,"True","True","False"
"334",16864,53766,"عمومی",8,"REACH",16,10,"True","2022-03-07",0,6,5,"True","True","False"
"335",7836,24697,"مالی",22,"REACH",23,10,"True","2021-09-14",0,6,6,"True","True","False"
"341",4226,12702,"خانواده",33,"REACH",25,10,"True","2021-04-05",0,5,7,"True","True","False"
"342",4506,8881,"خانواده",2,"REACH",23,10,"True","2021-04-23",0,4,5,"True","True","False"
"344",4082,5917,"اطلاعات",11,"INFLUENCE",5,10,"True","2021-03-17",0,6,6,"True","True","True"
"347",4027,11422,"مد",3,"REACH",23,10,"True","2021-03-12",0,5,5,"True","True","False"
"349",4425,10066,"آشپزی",12,"INFLUENCE",25,10,"True","2021-04-20",0,7,6,"True","True","False"
"350",4011,11463,"ورزش",20,"REACH",23,10,"True","2021-03-15",0,5,6,"True","True","True"
"355",4172,11739,"مالی",19,"REACH",23,10,"True","2021-03-28",0,3,3,"True","True","False"
"357",4323,10066,"آشپزی",12,"INFLUENCE",25,10,"True","2021-04-13",0,7,6,"True","True","False"
"365",5279,16185,"آموزش",27,"REACH",25,10,"True","2021-06-09",0,4,5,"True","True","False"
"366",4327,12746,"مد",3,"INFLUENCE",25,10,"True","2021-04-13",0,5,5,"True","True","False"
"367",4332,13112,"آموزش",8,"REACH",23,10,"True","2021-04-13",0,3,4,"True","True","False"
"369",4473,12093,"مد",31,"INFLUENCE",5,10,"True","2021-04-21",0,4,4,"True","True","False"
"371",4246,9995,"تغذیه",15,"REACH",16,10,"True","2021-04-14",0,6,6,"True","True","False"
"372",4274,13004,"مد",1,"INFLUENCE",20,10,"True","2021-04-09",0,7,5,"True","True","False"
"373",4472,12093,"مد",3,"REACH",28,10,"True","2021-04-21",0,6,5,"True","True","False"
"383",4952,15069,"مد",3,"REACH",23,10,"True","2021-05-19",0,6,2,"True","True","False"
"384",4723,14151,"سبک",1,"REACH",28,10,"True","2021-05-09",0,6,5,"True","True","False"
"398",4611,8323,"خانواده",26,"REACH",5,10,"True","2021-05-06",0,3,5,"True","True","False"
"400",8815,25811,"سبک",1,"REACH",25,10,"True","2021-10-13",0,5,4,"True","True","False"
"404",4478,13700,"مد",6,"REACH",28,10,"True","2021-04-22",0,7,6,"True","True","False"
"405",4537,3045,"مد",15,"INFLUENCE",20,10,"True","2021-04-26",0,7,6,"True","True","True"
"411",8821,9555,"توصیه",3,"INFLUENCE",47,10,"True","2021-10-16",0,4,4,"True","True","False"
"414",5278,16172,"سبک",6,"INFLUENCE",28,10,"True","2021-06-08",0,6,6,"True","True","False"
"415",4351,13310,"آشپزی",6,"INFLUENCE",20,10,"True","2021-04-15",0,6,6,"True","True","False"
"426",5576,14721,"آشپزی",33,"REACH",23,10,"True","2021-06-23",0,4,5,"True","True","False"
"427",4606,9841,"طنز",5,"INFLUENCE",20,10,"True","2021-04-28",0,5,5,"True","True","False"
"440",16516,30806,"طنز",31,"REACH",95,10,"True","2022-03-02",0,5,5,"True","True","False"
"447",4512,11281,"آشپزی",5,"INFLUENCE",5,10,"True","2021-04-25",0,3,4,"True","True","False"
"448",4577,12746,"مد",3,"INFLUENCE",25,10,"True","2021-04-27",0,6,5,"True","True","False"
"456",4622,14198,"روان‌شناسی",2,"REACH",25,10,"True","2021-04-29",0,6,6,"True","True","False"
"461",4661,14314,"اخبار",31,"REACH",25,10,"True","2021-05-03",0,6,7,"True","True","False"
"469",4660,14360,"آموزش",5,"INFLUENCE",20,10,"True","2021-05-02",0,7,6,"True","True","False"
"474",4296,9284,"آشپزی",12,"INFLUENCE",16,10,"True","2021-04-12",0,6,7,"True","True","False"
"486",5277,2869,"تکنولوژی",9,"INFLUENCE",5,10,"True","2021-06-08",0,8,8,"True","True","False"
"503",5272,6793,"عکاسی",13,"INFLUENCE",16,10,"True","2021-06-09",0,6,6,"True","True","False"
"509",4850,3349,"خانه",5,"REACH",5,10,"True","2021-05-16",0,4,6,"True","True","False"
"515",4749,14721,"خانواده",33,"REACH",23,10,"True","2021-05-10",0,3,8,"True","True","False"
"525",5338,4491,"طنز",31,"REACH",20,10,"True","2021-06-13",0,3,3,"True","True","False"
"532",4795,3349,"خانه",33,"INFLUENCE",5,10,"True","2021-05-12",0,7,8,"True","True","False"
"535",4907,10154,"مد",15,"INFLUENCE",5,10,"True","2021-05-17",0,8,8,"True","True","False"
"544",7862,25596,"مالی",19,"REACH",16,10,"True","2021-09-15",0,7,7,"True","True","False"
"545",7862,25596,"مالی",11,"REACH",16,10,"True","2021-09-15",0,7,7,"True","True","False"
"546",5643,16440,"مالی",19,"REACH",23,10,"True","2021-06-28",0,5,5,"True","True","False"
"549",4729,14660,"مد",1,"REACH",28,10,"True","2021-05-09",0,5,5,"True","True","False"
"553",4830,14808,"مد",3,"REACH",28,10,"True","2021-05-13",0,6,6,"True","True","False"
"555",5236,15955,"ورزش",22,"REACH",5,10,"True","2021-06-03",0,5,5,"True","True","False"
"567",4832,12466,"مد",3,"INFLUENCE",25,10,"False","2021-05-13",0,7,6,"True","True","False"
"568",7053,11167,"عکاسی",8,"INFLUENCE",25,10,"True","2021-08-16",0,5,6,"True","True","False"
"572",4834,14909,"مد",3,"REACH",28,10,"True","2021-05-13",0,7,7,"True","True","True"
"576",8873,23588,"سبک",33,"REACH",20,10,"True","2021-10-13",0,6,6,"True","True","False"
"602",5260,15646,"طنز",26,"INFLUENCE",28,10,"True","2021-06-07",0,6,6,"True","True","False"
"603",4778,13507,"مالی",26,"REACH",25,10,"True","2021-05-11",0,5,6,"True","True","False"
"608",5141,13787,"خانواده",16,"REACH",25,10,"True","2021-05-30",0,7,7,"True","True","False"
"609",5141,13787,"خانواده",2,"REACH",25,10,"True","2021-05-30",0,7,7,"True","True","False"
"621",3948,8764,"خانواده",16,"REACH",25,10,"True","2021-03-09",0,5,7,"True","True","False"
"622",5339,11061,"خانواده",21,"REACH",23,10,"True","2021-06-14",0,3,4,"True","True","False"
"623",5339,11061,"خانواده",2,"REACH",23,10,"True","2021-06-14",0,3,4,"True","True","False"
"625",5296,16216,"روان‌شناسی",4,"REACH",25,10,"True","2021-06-12",0,6,8,"True","True","False"
"629",4981,14922,"طنز",6,"REACH",5,10,"True","2021-05-22",0,5,8,"True","True","False"
"638",7437,24632,"مد",3,"INFLUENCE",25,10,"True","2021-09-01",0,3,4,"True","True","False"
"648",6029,21325,"سبک",6,"REACH",25,10,"True","2021-07-08",0,5,5,"True","True","False"
"659",8938,25291,"سبک",15,"INFLUENCE",47,10,"True","2021-10-20",0,4,4,"True","True","False"
"660",5589,18976,"عکاسی",9,"REACH",23,10,"True","2021-06-24",0,5,6,"True","True","False"
"663",5639,10187,"سبک",6,"INFLUENCE",25,10,"True","2021-06-28",0,5,6,"True","True","False"
"666",3873,6757,"آموزش",1,"REACH",25,10,"True","2021-03-01",0,6,6,"True","True","False"
"667",6483,22685,"تکنولوژی",7,"INFLUENCE",25,10,"True","2021-07-26",0,6,5,"True","True","False"
"670",8082,25070,"طراحی",33,"INFLUENCE",25,10,"True","2021-09-21",0,5,7,"True","True","False"
"671",8082,25070,"طراحی",16,"INFLUENCE",25,10,"True","2021-09-21",0,5,7,"True","True","False"
"672",8082,25070,"طراحی",1,"INFLUENCE",25,10,"True","2021-09-21",0,5,7,"True","True","False"
"675",4754,10154,"مد",15,"INFLUENCE",5,10,"True","2021-05-10",0,8,9,"True","True","False"
"679",5194,15622,"آموزش",8,"REACH",28,10,"True","2021-06-02",0,4,5,"True","True","False"
"685",4869,14978,"تکنولوژی",7,"REACH",28,10,"False","2021-05-16",0,9,6,"True","True","False"
"686",4883,15027,"مد",6,"REACH",25,10,"True","2021-05-17",0,5,7,"True","True","False"
"692",5392,11131,"تکنولوژی",9,"INFLUENCE",20,10,"True","2021-06-16",0,5,5,"True","True","False"
"693",5570,3297,"سبک",25,"INFLUENCE",25,10,"True","2021-06-22",0,5,7,"True","True","False"
"694",4921,14660,"آموزش",6,"REACH",28,10,"True","2021-05-18",0,7,6,"True","True","False"
"695",5664,19884,"سبک",12,"REACH",25,10,"True","2021-06-27",0,8,5,"True","True","False"
"697",4505,8881,"خانواده",2,"REACH",23,10,"True","2021-04-23",0,4,5,"True","True","False"
"702",8206,26192,"توصیه",27,"REACH",23,10,"True","2021-10-01",0,6,6,"True","True","False"
"703",8206,26192,"توصیه",9,"REACH",23,10,"True","2021-10-01",0,6,6,"True","True","False"
"704",4750,11300,"آشپزی",13,"INFLUENCE",5,10,"True","2021-05-10",0,8,9,"True","True","False"
"715",5216,14006,"مد",6,"REACH",5,10,"True","2021-06-07",0,6,6,"True","True","False"
"725",5309,16147,"اخبار",14,"REACH",28,10,"True","2021-06-10",0,5,6,"True","True","False"
"730",5213,534,"تغذیه",27,"INFLUENCE",16,10,"True","2021-06-02",0,5,6,"True","True","True"
"731",5213,534,"تغذیه",15,"INFLUENCE",16,10,"True","2021-06-02",0,5,6,"True","True","True"
"732",5213,534,"تغذیه",9,"INFLUENCE",16,10,"True","2021-06-02",0,5,6,"True","True","True"
"733",5213,534,"تغذیه",8,"INFLUENCE",16,10,"True","2021-06-02",0,5,6,"True","True","True"
"737",5996,1197,"مد",3,"INFLUENCE",25,10,"True","2021-07-08",0,5,6,"True","True","False"
"738",5996,1197,"مد",35,"INFLUENCE",25,10,"True","2021-07-08",0,5,6,"True","True","False"
"748",4916,13163,"مالی",26,"REACH",23,10,"True","2021-05-17",0,9,8,"True","True","False"
"751",8065,13945,"مادر",26,"REACH",25,10,"False","2021-09-26",0,3,4,"True","True","False"
"752",6955,21659,"آموزش",5,"REACH",5,10,"True","2021-08-11",0,5,5,"True","True","False"
"753",5718,19767,"مد",6,"REACH",28,10,"True","2021-06-28",0,7,6,"True","True","False"
"755",5925,16421,"خانواده",15,"REACH",20,10,"True","2021-07-05",0,5,5,"True","True","False"
"756",5925,16421,"خانواده",3,"REACH",20,10,"True","2021-07-05",0,5,5,"True","True","False"
"763",5280,1547,"اخبار",28,"REACH",16,10,"True","2021-06-09",0,7,7,"True","True","False"
"768",5154,11635,"مد",9,"INFLUENCE",25,10,"True","2021-06-01",0,5,5,"True","True","False"
"769",5154,11635,"مد",5,"INFLUENCE",25,10,"True","2021-06-01",0,5,5,"True","True","False"
"784",5316,16172,"سرگرمی",6,"REACH",28,10,"True","2021-06-11",0,6,5,"True","True","False"
"798",6401,22114,"خانواده",7,"REACH",23,10,"True","2021-07-22",0,6,6,"True","True","False"
"799",6401,22114,"خانواده",9,"REACH",23,10,"True","2021-07-22",0,6,6,"True","True","False"
"800",6401,22114,"خانواده",2,"REACH",23,10,"True","2021-07-22",0,6,6,"True","True","False"
"809",6327,22126,"آموزش",9,"REACH",23,10,"True","2021-07-20",0,8,7,"True","True","False"
"810",6723,22607,"روان‌شناسی",8,"REACH",23,10,"True","2021-08-08",0,6,6,"True","True","False"
"811",5325,9025,"مد",15,"REACH",5,10,"True","2021-06-12",0,7,6,"True","True","False"
"812",5325,9025,"مد",3,"REACH",5,10,"True","2021-06-12",0,7,6,"True","True","False"
"814",6199,22083,"سبک",3,"REACH",20,10,"True","2021-07-15",0,5,5,"True","True","True"
"822",4958,15168,"آشپزی",3,"INFLUENCE",5,10,"True","2021-05-19",0,8,6,"True","True","False"
"824",5486,3853,"آموزش",8,"INFLUENCE",20,10,"True","2021-06-21",0,3,4,"True","True","False"
"825",5297,16239,"روان‌شناسی",27,"REACH",28,10,"True","2021-06-14",0,4,6,"True","True","False"
"830",5487,3853,"مالی",8,"INFLUENCE",20,10,"True","2021-06-21",0,3,4,"True","True","False"
"831",5391,11131,"تکنولوژی",9,"INFLUENCE",20,10,"True","2021-06-16",0,4,5,"True","True","False"
"832",5489,17299,"سرگرمی",9,"REACH",28,10,"False","2021-06-18",0,5,5,"True","True","False"
"833",5489,17299,"سرگرمی",10,"REACH",28,10,"False","2021-06-18",0,5,5,"True","True","False"
"843",5490,17329,"خانه",33,"INFLUENCE",25,10,"True","2021-06-18",0,6,8,"True","True","False"
"844",5490,17329,"خانه",16,"INFLUENCE",25,10,"True","2021-06-18",0,6,8,"True","True","False"
"845",5491,17359,"سفر",12,"INFLUENCE",25,10,"True","2021-06-18",0,6,8,"True","True","False"
"846",5834,2926,"سبک",33,"INFLUENCE",20,10,"True","2021-07-23",0,6,6,"True","True","False"
"847",6166,22023,"مد",3,"INFLUENCE",25,10,"True","2021-07-25",0,6,3,"True","True","False"
"848",5547,13365,"آموزش",26,"REACH",23,10,"True","2021-06-21",0,6,6,"True","True","False"
"849",5547,13365,"آموزش",8,"REACH",23,10,"True","2021-06-21",0,6,6,"True","True","False"
"853",5573,9942,"اخبار",31,"REACH",16,10,"True","2021-06-26",0,7,6,"True","True","False"
"863",6172,14405,"خانواده",20,"REACH",23,10,"True","2021-07-14",0,6,6,"True","True","True"
"864",6172,14405,"خانواده",7,"REACH",23,10,"True","2021-07-14",0,6,6,"True","True","True"
"865",6172,14405,"خانواده",9,"REACH",23,10,"True","2021-07-14",0,6,6,"True","True","True"
"866",6987,11167,"عکاسی",8,"INFLUENCE",25,10,"True","2021-08-13",0,6,5,"True","True","False"
"867",5168,11628,"آموزش",11,"REACH",25,10,"True","2021-05-31",0,6,7,"True","True","False"
"869",6203,16345,"طنز",8,"INFLUENCE",20,10,"True","2021-07-15",0,5,5,"True","True","False"
"871",5540,18161,"آشپزی",16,"REACH",16,10,"True","2021-06-22",0,3,4,"True","True","False"
"872",5540,18161,"آشپزی",28,"REACH",16,10,"True","2021-06-22",0,3,4,"True","True","False"
"881",12070,28797,"مدلینگ",6,"REACH",71,10,"True","2021-12-20",0,7,5,"True","True","False"
"882",7328,23365,"آشپزی",7,"REACH",16,10,"True","2021-08-27",0,7,7,"True","True","True"
"883",7328,23365,"آشپزی",2,"REACH",16,10,"True","2021-08-27",0,7,7,"True","True","True"
"892",6275,20373,"سفر",31,"INFLUENCE",25,10,"True","2021-07-18",0,4,5,"True","True","False"
"893",6275,20373,"سفر",26,"INFLUENCE",25,10,"True","2021-07-18",0,4,5,"True","True","False"
"894",6275,20373,"سفر",4,"INFLUENCE",25,10,"True","2021-07-18",0,4,5,"True","True","False"
"896",5591,13624,"مد",3,"REACH",25,10,"True","2021-06-24",0,5,7,"True","True","False"
"897",4030,5917,"اطلاعات",11,"INFLUENCE",5,10,"True","2021-03-19",0,6,6,"True","True","True"
"898",3476,9282,"خانواده",15,"REACH",5,10,"True","2021-02-04",0,7,7,"True","True","False"
"903",3025,8246,"اخبار",24,"REACH",5,10,"True","2021-01-08",0,7,8,"True","True","False"
"911",2799,6547,"خودرو",24,"REACH",5,10,"True","2020-12-26",0,7,7,"True","True","False"
"917",6202,22030,"سبک",12,"INFLUENCE",25,10,"True","2021-07-24",0,5,7,"True","True","False"
"919",5737,10859,"ورزش",19,"REACH",16,10,"True","2021-07-05",0,7,7,"True","True","False"
"920",5737,10859,"ورزش",11,"REACH",16,10,"True","2021-07-05",0,7,7,"True","True","False"
"928",17188,31766,"سفر",20,"INFLUENCE",86,10,"True","2022-04-02",0,6,6,"True","True","False"
"934",5758,15754,"مد",6,"REACH",25,10,"True","2021-06-29",0,6,6,"True","True","False"
"940",5689,1697,"تکنولوژی",9,"REACH",5,10,"True","2021-06-28",0,6,6,"True","True","False"
"941",5674,16421,"آشپزی",3,"REACH",25,10,"True","2021-06-28",0,5,6,"True","True","False"
"945",7785,23360,"مادر",2,"INFLUENCE",47,10,"True","2021-09-15",0,5,5,"True","True","False"
